ISBN,title,description,authors,publish_date,publisher,number_of_pages,subjects
042516876X,Range of Motion,"From the New York Times bestselling author of The Story of Arthur Trulov and Night of Miracles comes ""the love story of the year""*--an inspiring story of a woman at the limits of her faith and hope. When a freak accident leaves her husband comatose, Lainey Bergman dutifully waits for him to awake, desperate not to lose hope. Through the invisible wall that separates them, she seeks to connect with him through kind whispers, messages of love, and reminders of their beautiful life together: their lovely children; the smell of home cooking; the feeling of his clothes. But as she remains by his side, two incredible women remain by hers, sustaining her and giving her the courage and strength to carry on. From uncertainty to despair, Lainey and her friends navigate the most turbulent waters, affirming the unbreakable and essential nature of friendship, even in the face of some of life's hardest moments. *Detroit Free Press",Elizabeth Berg,1995,Berkley,274.0,Fiction
0679781587,Memoirs of a Geisha,"A literary sensation and runaway bestseller, this brilliant debut novel tells with seamless authenticity and exquisite lyricism the true confessions of one of Japan's most celebrated geisha. Nominated as one of America’s best-loved novels by PBS’s The Great American Read Speaking to us with the wisdom of age and in a voice at once haunting and startlingly immediate, Nitta Sayuri tells the story of her life as a geisha. It begins in a poor fishing village in 1929, when, as a nine-year-old girl with unusual blue-gray eyes, she is taken from her home and sold into slavery to a renowned geisha house. We witness her transformation as she learns the rigorous arts of the geisha: dance and music; wearing kimono, elaborate makeup, and hair; pouring sake to reveal just a touch of inner wrist; competing with a jealous rival for men's solicitude and the money that goes with it. In Memoirs of a Geisha, we enter a world where appearances are paramount; where a girl's virginity is auctioned to the highest bidder; where women are trained to beguile the most powerful men; and where love is scorned as illusion. It is a unique and triumphant work of fiction—at once romantic, erotic, suspenseful—and completely unforgettable.",Arthur Golden,1999-01-10,Vintage,452.0,Fiction
044173118X,Robot Adept,"Proton and Phaze, parallel worlds of science and magic, are ripe with the seeds of revolution. Mach, a brave and sensitive robot from Proton, and his alternate self, magical Bane from Phaze, hold the power to link the two warring systems--or to destroy them entirely. Reissue.",Piers Anthony,1989-03,,356.0,Fiction
0553213105,Pride and Prejudice,"Nominated as one of America’s best-loved novels by PBS’s The Great American Read “It is a truth universally acknowledged, that a single man in possession of a good fortune must be in want of a wife.” So begins Pride and Prejudice, Jane Austen’s witty comedy of manners—one of the most popular novels of all time—that features splendidly civilized sparring between the proud Mr. Darcy and the prejudiced Elizabeth Bennet as they play out their spirited courtship in a series of eighteenth-century drawing-room intrigues. Renowned literary critic and historian George Saintsbury in 1894 declared it the “most perfect, the most characteristic, the most eminently quintessential of its author’s works,” and Eudora Welty in the twentieth century described it as “irresistible and as nearly flawless as any fiction could be.”",Jane Austen,1983-12-01,Bantam Classics,342.0,Fiction
0515128546,Tears of the Moon,"Book Two of the Gallaghers of Ardmore Trilogy High above the tidy village of Ardmore on a windy cliff, there is magic and music in the air, and #1 New York Times bestselling author Nora Roberts will help you find it… A talented songwriter, Shawn Gallagher spends his days lost in reverie and wonder, oblivious to the wiles of women and the ways of the world. He claims that he’s content with his life, but his music tells a different story—one of loneliness and desperate longing… No one understands why Shawn doesn’t put his musical gift to profitable use—least of all Brenna O’Toole, a fiercely independent tomboy who has been secretly in love with him for years. But it is only when Shawn gives in to the mysteries of magic that he gets the chance to fulfill his destiny as a man and a musician. Don't miss the other books in the Gallaghers of Ardmore Trilogy Jewels of the Sun Heart of the Sea",Nora Roberts,2000-07-01,Penguin,388.0,Fiction
0743410327,"Money, Money, Money","Locke & Key tells of Keyhouse, an unlikely New England mansion, with fantastic doors that transform all who dare to walk through them, and home to a hate-filled and relentless creature that will not rest until it forces open the most terrible door of them all! Acclaimed suspense novelist and New York Times best-selling author Joe Hill (Heart-Shaped Box) creates an all-new story of dark fantasy and wonder, with astounding artwork from Gabriel Rodriguez.",Ed McBain,2001,Pocket Books,356.0,Fiction
0449221512,"""I"" is for Innocent","Since she was fired by California Fidelity Insurance, Kinsley Millhone has lost her usual swagger And her new case is no confidence builder.",Sue Grafton,1992,Fawcett,354.0,Fiction
0399137769,Driving Force,The New York Times bestseller. Transporting racehorses is big business for ex-jockey Freddie Croft. But when one of his drivers breaks a cardinal rule--never pick up a hitchhiker--the results are fatal. Now strange nighttime stalkers and unseen conspirators are weaving a web of deceit and danger that Freddie might never escape. Copyright © Libri GmbH. All rights reserved.,Dick Francis,1992,Putnam Publishing Group,330.0,Fiction
0006550681,The God of Small Things,"Revised traditional Chinese edition of The God of Small Things, winner of the 1997 Booker Prize. In Traditional Chinese. Distributed by Tsai Fong Books, Inc.",Arundhati Roy,1997,HarperCollins UK,32.0,Fiction
0064410137,A Series of Unfortunate Events #10: The Slippery Slope,"Like bad smells, uninvited weekend guests or very old eggs, there are some things that ought to be avoided. Snicket's saga about the charming, intelligent, and grossly unlucky Baudelaire orphans continues to alarm its distressed and suspicious fans the world over. The 10th book in this outrageous publishing effort features more than the usual dose of distressing details, such as snow gnats, an organised troupe of youngsters, an evil villain with a dastardly plan, a secret headquarters and some dangerous antics you should not try at home. With the weather turning colder, this is one chilling book you would be better off without. Ages 10+",Lemony Snicket,2003-09-23,HarperCollins,0.0,Juvenile Fiction
